country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
SDN,urban,2521419,2640884,2765735,2895545,3030396,3170939,3366652,3648592,3947499,4262686,4595442,4951602,5338551,5764226,6234006,6748182,7237518,7510085,7766217,8000745,8218097,8426426,8638173,8863017,9104026,9358047,9620037,9882155,10139061,10389194,10635641,10883299,11146282,11430600,11738567,12069178,12421901,12794293,13185765,13596343,14027565,14480887,14957232,15458183
SEN,national,5181505,5306685,5439069,5583157,5740441,5909734,6089567,6277420,6471329,6670665,6875746,7086624,7303511,7526306,7755503,7990090,8226749,8461066,8690155,8912872,9130876,9347777,9568717,9797731,10036102,10283694,10541470,10810086,11090123,11382272,11687078,12004700,12335092,12678143,13033814,13401990,13782429,14174740,14578450,14993514,15419354,15854324,16296362,16743930
SEN,rural,3382590,3445790,3512714,3586118,3666879,3754099,3846658,3942785,4041410,4141883,4244329,4350266,4473035,4598874,4727910,4859573,4991909,5121991,5248332,5370095,5488478,5605488,5724294,5847286,5975094,6107794,6230220,6344872,6463989,6587604,6715979,6849041,6986719,7128539,7274432,7424300,7577717,7734305,7892481,8052117,8212348,8372351,8530657,8686416
SEN,urban,1798915,1860895,1926355,1997039,2073562,2155635,2242909,2334635,2429919,2528782,2631417,2736358,2830476,2927432,3027593,3130517,3234840,3339075,3441823,3542777,3642398,3742289,3844423,3950445,4061008,4175900,4311250,4465214,4626134,4794668,4971099,5155659,5348373,5549604,5759382,5977690,6204712,6440435,6685969,6941397,7207006,7481973,7765705,8057514
SGP,national,2325300,2353600,2383500,2413945,2532835,2646466,2681061,2732221,2735957,2733373,2774789,2846108,2930901,3047132,3135083,3230698,3313471,3419048,3524506,3670704,3796038,3927213,3958723,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,5685807
SGP,rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGP,urban,2325300,2353600,2383500,2413945,2532835,2646466,2681061,2732221,2735957,2733373,2774789,2846108,2930901,3047132,3135083,3230698,3313471,3419048,3524506,3670704,3796038,3927213,3958723,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,5685807
SLB,national,207885,215299,222841,230550,238423,246451,254566,262691,270787,278834,286871,294976,303272,311869,320781,330004,339501,349273,359276,369517,379998,390702,401592,412665,423949,435434,447016,458549,469918,481086,492133,503366,515182,527861,541522,556066,571329,587079,603133,619438,636030,652856,669821,686878
SLB,rural,187963,193976,200033,206167,212371,218632,224886,231060,237120,243040,249259,255750,262373,269215,276289,283589,291081,298761,306592,314574,322710,330983,339361,347410,355265,363165,371019,378702,386122,393245,400134,407032,414263,422035,430467,439459,448876,458532,468272,478064,487924,497809,507657,517425
SLB,urban,19922,21323,22808,24383,26052,27819,29680,31631,33667,35794,37612,39226,40899,42654,44492,46415,48420,50512,52684,54943,57288,59719,62231,65255,68684,72269,75997,79847,83796,87841,91999,96334,100919,105826,111055,116607,122453,128547,134861,141374,148106,155047,162164,169453
SLE,national,3170503,3240841,3313506,3388494,3464113,3540164,3619854,3707513,3805304,3916685,4038154,4156636,4254434,4319763,4348663,4347727,4328965,4309780,4303953,4312660,4335295,4381484,4462374,4584570,4754069,4965770,5201074,5433995,5645629,5829240,5989641,6133599,6272735,6415636,6563238,6712586,6863975,7017153,7171909,7328846,7488427,7650149,7813207,7976985
SLE,rural,2265198,2301905,2339534,2378079,2416288,2454042,2493536,2537607,2587721,2650617,2723533,2793800,2849662,2883355,2892513,2881673,2859065,2836180,2822145,2817590,2822060,2841655,2883408,2951271,3048927,3172680,3310380,3445370,3561319,3654759,3732205,3798109,3859865,3922776,3987298,4051583,4115914,4179978,4243690,4307309,4370546,4432879,4493844,4553024
SLE,urban,905305,938936,973972,1010415,1047825,1086122,1126318,1169906,1217583,1266068,1314621,1362836,1404772,1436408,1456150,1466054,1469900,1473600,1481808,1495070,1513235,1539829,1578966,1633299,1705142,1793090,1890694,1988625,2084310,2174481,2257436,2335490,2412870,2492860,2575940,2661003,2748061,2837175,2928219,3021537,3117881,3217270,3319363,3423961
SLV,national,4338451,4426679,4511127,4591135,4666361,4737256,4804936,4871041,4936803,5002339,5067531,5133273,5200608,5270074,5342190,5416327,5490478,5561916,5628602,5689943,5746288,5797764,5844834,5887930,5927001,5962139,5994075,6023801,6052124,6079395,6105810,6131767,6157678,6183877,6210567,6237922,6266076,6295124,6325121,6356137,6388124,6420740,6453550,6486201
SLV,rural,2491789,2519887,2544907,2566490,2584604,2599474,2611867,2622568,2632451,2641485,2649609,2657290,2665104,2673298,2682100,2691102,2667439,2630564,2589832,2545225,2497509,2446656,2433964,2419233,2402569,2384021,2364003,2342837,2321111,2298802,2272949,2227180,2181665,2136406,2091408,2046849,2002889,1959420,1916512,1874997,1834989,1796330,1758851,1722476
SLV,urban,1846662,1906792,1966220,2024645,2081757,2137782,2193069,2248473,2304352,2360854,2417922,2475983,2535504,2596776,2660090,2725225,2823039,2931352,3038770,3144718,3248779,3351108,3410870,3468697,3524432,3578118,3630072,3680964,3731013,3780593,3832861,3904587,3976013,4047471,4119159,4191073,4263187,4335704,4408609,4481140,4553135,4624410,4694699,4763725
SMR,national,20397,20764,21122,21453,21761,22043,22295,22546,22794,23046,23297,23548,23833,24124,24454,24830,25208,25588,25925,26253,26563,26851,27141,27460,27818,28175,28561,28942,29324,29694,30068,30434,30825,31221,31655,32103,32554,32941,33270,33503,33671,33784,33864,33938
SMR,rural,4974,4650,4335,4027,3729,3442,3168,2910,2669,2445,2237,2261,2288,2316,2348,2384,2309,2236,2161,2087,2013,1940,1869,1801,1739,1712,1721,1692,1627,1563,1501,1441,1385,1330,1279,1229,1182,1133,1085,1035,986,937,891,849
SMR,urban,15423,16114,16787,17426,18032,18601,19127,19636,20125,20601,21060,21287,21545,21808,22106,22446,22899,23352,23764,24166,24550,24911,25272,25659,26079,26463,26840,27250,27697,28131,28567,28993,29440,29891,30376,30874,31372,31808,32185,32468,32685,32847,32973,33089
SOM,national,4802134,5375018,5892763,6281138,6511115,6608040,6618594,6614713,6648628,6736751,6862267,7005226,7133263,7225089,7274026,7295380,7315864,7372592,7491647,7682683,7936122,8235064,8553595,8872250,9186719,9501335,9815412,10130251,10446856,10763904,11080122,11397188,11717691,12043886,12376305,12715487,13063711,13423571,13797204,14185635,14589165,15008225,15442906,15893219
SOM,rural,3553627,3963968,4330768,4600117,4751747,4805367,4795767,4775558,4782558,4828027,4897806,4975882,5042361,5082272,5091309,5080576,5069089,5082149,5137397,5240742,5384897,5557762,5741344,5922493,6098420,6271831,6403967,6530872,6653498,6770496,7268117,7292947,7306566,7309434,7302020,7431185,7561668,7694525,7830603,7970057,8112889,8258876,8408045,8559929
SOM,urban,1248507,1411050,1561995,1681021,1759368,1802673,1822827,1839155,1866070,1908724,1964461,2029344,2090902,2142817,2182717,2214804,2246775,2290443,2354250,2441941,2551225,2677302,2812251,2949757,3088299,3229504,3411445,3599379,3793358,3993408,3812005,4104241,4411125,4734452,5074285,5284302,5502043,5729046,5966601,6215578,6476276,6749349,7034861,7333290
SRB,national,7258000,7297000,7332000,7362000,7405000,7440000,7468000,7489000,7504000,7536000,7558000,7572000,7581000,7586000,7595636,7646424,7699307,7734639,7625357,7617794,7596501,7567745,7540401,7516346,7503433,7496522,7480591,7463157,7440769,7411569,7381579,7350222,7320807,7291436,7234099,7199077,7164132,7130576,7095383,7058322,7020858,6982604,6945235,6908224
SRB,rural,4040529,4018166,3993081,3964731,3946643,3934867,3919132,3899373,3876491,3862125,3842412,3818332,3791865,3763187,3740395,3748201,3756954,3756869,3686784,3666063,3638876,3608149,3578297,3550045,3527214,3507248,3483188,3458352,3431459,3401540,3371315,3340676,3311055,3281657,3239791,3213956,3190260,3167188,3143538,3119072,3093250,3065922,3037846,3008808
SRB,urban,3217471,3278834,3338919,3397269,3458357,3505133,3548868,3589627,3627509,3673875,3715588,3753668,3789135,3822813,3855241,3898223,3942353,3977770,3938573,3951731,3957625,3959596,3962104,3966301,3976219,3989274,3997403,4004805,4009310,4010029,4010264,4009546,4009752,4009779,3994308,3985121,3973872,3963388,3951845,3939250,3927608,3916682,3907389,3899416
SSD,national,4144552,4253085,4371711,4502603,4646478,4799435,4953154,5096478,5220748,5328167,5419808,5485288,5511582,5492620,5420179,5305449,5185712,5111371,5118084,5221925,5411653,5661934,5933884,6199396,6447791,6688225,6935665,7213354,7535931,7907407,8315144,8736932,9142258,9508372,9830695,10113648,10355030,10554882,10715657,10832520,10910774,10975924,11062114,11193729
SSD,rural,3790068,3889786,3998760,4119026,4251156,4391627,4521833,4624493,4706818,4770787,4817613,4838189,4821697,4763420,4657343,4514300,4375393,4306381,4305691,4386574,4539132,4741926,4962151,5176248,5375394,5567212,5764162,5985425,6243217,6540454,6866646,7203164,7523987,7810177,8058024,8271245,8448151,8588930,8695541,8764375,8799976,8822997,8860864,8932708
SSD,urban,354484,363299,372951,383577,395322,407808,431321,471985,513930,557380,602195,647099,689885,729200,762836,791149,810319,804990,812393,835351,872521,920008,971733,1023148,1072397,1121013,1171503,1227929,1292714,1366953,1448498,1533768,1618271,1698195,1772671,1842403,1906879,1965952,2020116,2068145,2110798,2152927,2201250,2261021
STP,national,88102,90846,93458,95788,97767,99478,101064,102826,104926,107429,110259,113288,116313,119211,121949,124574,127066,129426,131679,133799,135831,137855,139964,142264,144760,147450,150405,153736,157472,161676,166297,171122,175877,180372,184521,188394,192076,195727,199439,203221,207086,211032,215048,219161
STP,rural,59583,61105,62515,63716,64666,64834,64795,64818,65003,65372,65869,66407,66867,67178,67324,67564,67705,67725,67642,67445,67168,66847,66529,66261,66044,65534,65026,64612,64304,64108,63991,63863,63627,63217,62619,61869,61065,60258,59485,58747,58050,57394,56777,56206
STP,urban,28519,29741,30943,32072,33101,34644,36269,38008,39923,42057,44390,46881,49446,52033,54625,57010,59361,61701,64037,66354,68663,71008,73435,76003,78716,81916,85379,89124,93168,97568,102306,107259,112250,117155,121902,126525,131011,135469,139954,144474,149036,153638,158271,162955
SUR,national,357649,358103,358826,359531,360144,360927,362282,364722,368636,374133,381033,388877,397082,405169,413009,420658,428028,435099,441851,448207,454165,459838,465380,470944,476574,482228,487938,493680,499461,505292,511181,517122,523113,529126,535177,541247,547295,553278,559136,564883,570501,575987,581363,586634
SUR,rural,148975,141103,133473,125980,125924,125927,126132,126708,127791,129420,131521,133941,136469,138949,141332,143638,145838,147925,149894,151718,153403,154979,156503,158030,159571,161108,162659,164213,166410,168692,171005,173344,175703,178083,180483,182898,185314,187622,189793,191834,193736,195490,197111,198581
SUR,urban,208674,217000,225353,233551,234220,235000,236150,238014,240845,244713,249512,254936,260613,266220,271677,277020,282190,287174,291957,296489,300762,304859,308877,312914,317003,321120,325279,329467,333051,336600,340176,343778,347410,351043,354694,358349,361981,365656,369343,373049,376765,380497,384252,388053
SVK,national,4840501,4890125,4938973,4979815,5016105,5055099,5091971,5127097,5161768,5193838,5222840,5250596,5275942,5299187,5303294,5305016,5325305,5346331,5361999,5373361,5383291,5390516,5396020,5388720,5378867,5376912,5373374,5372280,5372807,5373054,5374622,5379233,5386406,5391428,5398384,5407579,5413393,5418649,5423801,5430798,5439232,5446771,5454147,5458827
SVK,rural,2497456,2470393,2441828,2408338,2392180,2387169,2380802,2373282,2365329,2355873,2344794,2332945,2319832,2305623,2292084,2296064,2308040,2320415,2330486,2338702,2346254,2352691,2358385,2358481,2357934,2365142,2371646,2379222,2387514,2395737,2404552,2414684,2426037,2443126,2460583,2472345,2482582,2492579,2500969,2508703,2515590,2520439,2523688,2524162
SVK,urban,2343045,2419732,2497145,2571477,2623925,2667930,2711169,2753815,2796439,2837965,2878046,2917651,2956110,2993564,3011210,3008952,3017265,3025916,3031513,3034659,3037037,3037825,3037635,3030239,3020933,3011770,3001728,2993058,2985293,2977317,2970070,2964549,2960369,2948302,2937801,2935234,2930811,2926070,2922832,2922095,2923642,2926332,2930459,2934665
SVN,national,1842377,1862548,1882599,1901315,1906531,1910334,1922321,1932154,1941641,1965964,1989776,1995196,1996351,1998161,1999429,1996498,1991746,1989443,1989872,1988628,1985956,1981629,1983045,1988925,1992060,1994530,1995733,1997012,2000474,2006868,2018122,2021316,2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388,2073894,2088385,2100126
SVN,rural,1020179,1010209,999641,987828,973456,972322,975328,977206,978898,987976,996738,996241,993604,991288,989377,987408,984540,982864,982559,981408,979573,976923,977086,979466,980492,980172,976273,972385,969570,968153,969042,966007,970209,969840,967238,964643,961339,957645,953743,949506,944897,942771,943491,942579
SVN,urban,822198,852339,882958,913487,933075,938012,946993,954948,962743,977988,993038,998955,1002747,1006873,1010052,1009090,1007206,1006579,1007313,1007220,1006383,1004706,1005959,1009459,1011568,1014358,1019460,1024627,1030904,1038715,1049080,1055309,1069460,1078743,1085605,1092516,1098614,1104335,1109788,1115536,1121491,1131123,1144894,1157547
SWE,national,8251540,8275599,8293678,8310531,8320503,8325263,8329033,8336605,8350386,8369829,8397804,8436489,8492964,8558835,8617375,8668067,8718561,8780745,8826939,8840998,8846062,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,10353442
SWE,rural,1413241,1411486,1408598,1405560,1406165,1406969,1407607,1408886,1411215,1414501,1419229,1425767,1435311,1446443,1447374,1442280,1437168,1433808,1427846,1422163,1420501,1418811,1417437,1417231,1417037,1416123,1415759,1415762,1415927,1413835,1409904,1406363,1403890,1401467,1389318,1368886,1350197,1333506,1317697,1304687,1292817,1278923,1263481,1244794
SWE,urban,6838299,6864113,6885080,6904971,6914338,6918294,6921426,6927719,6939171,6955328,6978575,7010722,7057653,7112392,7170001,7225787,7281393,7346937,7399093,7418835,7425561,7432163,7440437,7454878,7478923,7508835,7542470,7577769,7613645,7666670,7738188,7813274,7894625,7976659,8059895,8150488,8250182,8362604,8481489,8618398,8764881,8896291,9015406,9108648
SWZ,national,532253,549787,568316,587852,608374,629812,652112,675240,699077,723599,748634,773774,798498,822423,845267,866995,887706,907622,926836,945506,963416,979922,994105,1005432,1013608,1019054,1022796,1026287,1030575,1036095,1042651,1049948,1057462,1064841,1072029,1079285,1086843,1095022,1104038,1113994,1124808,1136274,1148133,1160164
SWZ,rural,449892,462904,476607,490986,506021,521635,537777,554392,571384,588713,606229,623584,640371,656277,671083,684770,697435,709243,720281,730668,741050,755040,767280,777340,784989,790531,794753,798800,803457,809087,815051,818487,822050,825465,828678,832679,836880,841535,846797,852662,859072,865852,872799,879741
SWZ,urban,82361,86883,91709,96866,102353,108177,114335,120848,127693,134886,142405,150190,158127,166146,174184,182225,190271,198379,206555,214838,222366,224882,226825,228092,228619,228523,228043,227487,227118,227008,227600,231461,235412,239376,243351,246606,249963,253487,257241,261332,265736,270422,275334,280423
SXM,national,10791,11481,12244,13097,14030,15032,16175,17517,19127,21028,23157,25334,27280,28814,29852,30458,30765,30950,31164,31434,31731,31240,31084,30519,30600,30777,31472,32488,33011,33441,33811,33964,34238,34056,33435,34640,36607,37685,38825,39969,40574,40654,40733,40812
SXM,rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SXM,urban,10791,11481,12244,13097,14030,15032,16175,17517,19127,21028,23157,25334,27280,28814,29852,30458,30765,30950,31164,31434,31731,31240,31084,30519,30600,30777,31472,32488,33011,33441,33811,33964,34238,34056,33435,34640,36607,37685,38825,39969,40574,40654,40733,40812
SYC,national,61786,62150,62686,63261,64035,64413,64335,64717,65244,65652,68499,68755,69167,69507,70439,70763,72253,74205,75304,76417,77319,78846,80410,81131,81202,83723,82781,82475,82858,84600,85033,86956,87298,89770,87441,88303,89949,91359,93419,94677,95843,96762,97625,98462
SYC,rural,31337,31450,31731,32032,32432,32634,32604,32807,33084,33301,34755,34895,35102,35261,35708,35833,36535,37455,37928,38393,38736,39375,40014,40214,40076,41128,40461,40093,40045,40634,40573,41201,41057,41890,40468,40513,40894,41140,41665,41818,41921,41907,41863,41801
SYC,urban,30449,30700,30955,31229,31603,31779,31731,31910,32160,32351,33744,33860,34065,34246,34731,34930,35718,36750,37376,38024,38583,39471,40396,40917,41126,42595,42320,42382,42813,43966,44460,45755,46241,47880,46973,47790,49055,50219,51754,52859,53922,54855,55762,56661
SYR,national,8060652,8336421,8625693,8930776,9252854,9590226,9938852,10293048,10648633,11004273,11360848,11719064,12080439,12446168,12815400,13187669,13565074,13950486,14345491,14754148,15175308,15599588,16013992,16410847,16766555,17084628,17415214,17827827,18361178,19059257,19878257,20664037,21205873,21362541,21081814,20438861,19578466,18710711,17997411,17465567,17095669,16945062,17070132,17500657
SYR,rural,4375483,4497666,4625355,4759389,4900497,5057118,5220283,5384911,5548896,5711328,5872763,6033560,6194487,6356134,6518041,6679950,6842902,7008166,7157826,7307287,7460030,7611039,7754295,7885904,7995299,8084104,8176617,8304737,8486169,8739432,9042420,9324647,9492385,9484968,9575360,9492829,9294094,9074695,8608522,8237635,7949486,7767278,7712115,7792168
SYR,urban,3685169,3838755,4000338,4171387,4352357,4533108,4718569,4908137,5099737,5292945,5488085,5685504,5885952,6090034,6297359,6507719,6722172,6942320,7187665,7446861,7715278,7988549,8259697,8524943,8771256,9000524,9238597,9523090,9875009,10319825,10835837,11339390,11713488,11877573,11506454,10946032,10284372,9636016,9388889,9227932,9146183,9177784,9358017,9708489
TCA,national,7193,7380,7607,7894,8243,8654,9096,9556,9974,10365,10717,11091,11550,12115,12815,13639,14526,15399,16221,16930,17566,18228,19069,20171,21578,23230,25008,26709,28181,29394,30383,31200,31933,32658,33371,34067,34733,35371,35979,36558,37116,37667,38194,38718
TCA,rural,3320,3377,3451,3532,3515,3510,3504,3489,3447,3385,3301,3217,3151,3108,3135,3179,3223,3251,3256,3229,3181,3133,3108,3116,3159,3251,3349,3422,3454,3445,3404,3340,3267,3191,3114,3035,2958,2882,2808,2736,2666,2600,2536,2476
TCA,urban,3873,4003,4156,4362,4728,5144,5592,6067,6527,6980,7416,7874,8399,9007,9680,10460,11303,12148,12965,13701,14385,15095,15961,17055,18419,19979,21659,23287,24727,25949,26979,27860,28666,29467,30257,31032,31775,32489,33171,33822,34450,35067,35658,36242
TCD,national,4255242,4337292,4422743,4514427,4612858,4718157,4832316,4957561,5095400,5247281,5412844,5589624,5773930,5963250,6157085,6356741,6563925,6781057,7010159,7250974,7503494,7770053,8053532,8355654,8678049,9019226,9373913,9734761,10096630,10457122,10818031,11183589,11560142,11952134,12360986,12784748,13220433,13663562,14110971,14561658,15016761,15477727,15946882,16425859
TCD,rural,3514277,3539230,3600467,3666302,3737245,3813262,3895958,3986970,4087581,4198717,4320153,4449676,4584385,4722238,4862681,5006887,5158720,5327198,5504868,5691580,5887391,6093975,6313647,6547741,6797516,7061874,7336493,7615698,7895464,8173914,8452344,8734271,9024540,9324457,9634894,9953949,10279151,10606750,10933886,11259511,11584230,11908718,12234607,12562497
TCD,urban,740965,798062,822276,848125,875613,904895,936358,970591,1007819,1048564,1092691,1139948,1189545,1241012,1294404,1349854,1405205,1453859,1505291,1559394,1616103,1676078,1739885,1807913,1880533,1957352,2037420,2119063,2201166,2283208,2365687,2449318,2535602,2627677,2726092,2830799,2941282,3056812,3177085,3302147,3432531,3569009,3712275,3863362
TGO,national,2518454,2576293,2642693,2720835,2812312,2915618,3026980,3140840,3252997,3363040,3471738,3577469,3678567,3774310,3862998,3945902,4029044,4120615,4226293,4348808,4485945,4632451,4780455,4924406,5062571,5197040,5330629,5467770,5611643,5762881,5920360,6083417,6250840,6421674,6595939,6773807,6954721,7137997,7323162,7509952,7698476,7889095,8082359,8278737
TGO,rural,1923822,1959065,2000307,2049795,2108672,2175313,2246685,2318914,2388936,2456364,2521801,2584077,2642094,2695273,2742535,2784820,2826455,2873099,2928610,2994633,3069463,3149325,3228719,3303932,3373900,3439973,3504089,3569142,3637186,3708472,3782163,3857677,3934404,4011427,4087371,4162775,4238137,4312849,4386574,4458809,4529629,4599185,4667724,4735438
TGO,urban,594632,617228,642386,671040,703640,740305,780295,821926,864061,906676,949937,993392,1036473,1079037,1120463,1161082,1202589,1247516,1297683,1354175,1416482,1483126,1551736,1620474,1688671,1757067,1826540,1898628,1974457,2054409,2138197,2225740,2316436,2410247,2508568,2611032,2716584,2825148,2936588,3051143,3168847,3289910,3414635,3543299
THA,national,44405903,45413082,46401750,47374463,48326268,49255888,50173920,51094872,52026900,52980105,53945872,54891520,55772169,56558196,57232471,57811025,58337773,58875275,59467272,60130190,60846588,61585103,62298569,62952639,63539190,64069093,64549867,64995303,65416189,65812540,66182064,66530980,66866834,67195032,67518379,67835969,68144519,68438748,68714519,68971313,69209817,69428454,69625581,69799978
THA,rural,33313308,33784608,34225003,34682371,35254496,35805092,36341472,36874144,37409944,37954417,38502248,39029516,39505100,39916512,40295666,40604730,40874944,41150873,41462961,41821148,42214146,42619971,43005325,43194324,42858454,42456025,41995498,41487152,40943339,40360856,39742329,39092273,38419677,37725979,37339014,37007913,36666521,36311547,35941816,35556091,35158587,34749636,34330981,33901849
THA,urban,11092595,11628474,12176747,12692092,13071773,13450798,13832449,14220724,14616958,15025688,15443624,15862003,16267069,16641684,16936805,17206295,17462829,17724402,18004311,18309042,18632442,18965132,19293244,19758315,20680736,21613068,22554369,23508151,24472850,25451684,26439735,27438707,28447157,29469053,30179365,30828056,31477998,32127201,32772703,33415222,34051230,34678818,35294600,35898129
TJK,national,3586516,3688411,3794457,3905443,4020818,4140297,4265278,4397563,4537820,4687328,4843997,5001172,5149872,5283811,5400636,5502490,5593317,5679169,5764806,5851354,5938404,6027395,6119664,6216329,6318510,6426861,6541550,6662391,6789318,6922590,7062667,7209924,7364752,7527397,7697507,7874838,8059782,8252828,8454019,8663575,8880270,9100847,9321023,9537642
TJK,rural,2331020,2406946,2485293,2566306,2650604,2738144,2829799,2926798,3029676,3139291,3254294,3370290,3490017,3611062,3721578,3822745,3916888,4008301,4100103,4193197,4287171,4383122,4482042,4568940,4643915,4723421,4807581,4896324,4989470,5087273,5190071,5298141,5411767,5531131,5656051,5784462,5916767,6053037,6193245,6337318,6484196,6631423,6775545,6914218
TJK,urban,1255496,1281465,1309164,1339137,1370214,1402153,1435479,1470765,1508144,1548037,1589703,1630882,1659855,1672749,1679058,1679745,1676429,1670868,1664703,1658157,1651233,1644273,1637622,1647389,1674595,1703440,1733969,1766067,1799848,1835317,1872596,1911783,1952985,1996266,2041456,2090376,2143015,2199791,2260774,2326257,2396074,2469424,2545478,2623424
TKM,national,2664262,2734899,2805817,2876809,2947783,3019064,3091510,3166215,3244024,3324462,3407310,3493892,3585867,3683978,3789188,3899843,4010789,4115105,4207841,4287337,4355125,4413477,4466133,4516128,4564087,4610018,4655752,4703396,4754652,4810114,4870142,4935765,5007953,5087211,5174076,5267906,5366376,5466324,5565283,5662371,5757667,5850902,5942094,6031187
TKM,rural,1399563,1437900,1478694,1522465,1566511,1611063,1656524,1703550,1752552,1803288,1855723,1910565,1966489,2023425,2084432,2148657,2213193,2274254,2322981,2357264,2384823,2406890,2425601,2442638,2458354,2472721,2486777,2501642,2517493,2534545,2552880,2573113,2595522,2620372,2647833,2677413,2707820,2737480,2765000,2789963,2812448,2832246,2849353,2863849
TKM,urban,1264699,1296999,1327123,1354344,1381272,1408001,1434986,1462665,1491472,1521174,1551587,1583327,1619378,1660553,1704756,1751186,1797596,1840851,1884860,1930073,1970302,2006587,2040532,2073490,2105733,2137297,2168975,2201754,2237159,2275569,2317262,2362652,2412431,2466839,2526243,2590493,2658556,2728844,2800283,2872408,2945219,3018656,3092741,3167338
TLS,national,619817,610048,602363,599907,603837,613233,626677,641845,657061,671747,686475,701812,718736,737814,759526,783204,806867,827828,844333,855358,861870,866523,873138,884366,901214,922699,947110,971889,995130,1016437,1036388,1055428,1074286,1093517,1113154,1133002,1153288,1174333,1196294,1219289,1243260,1267975,1293120,1318442
TLS,rural,524824,514246,505449,501024,501891,507199,515705,525466,535091,544095,552949,562102,572329,584039,598393,614502,630429,644058,654071,659712,661787,662362,664371,669792,679344,692218,707084,722016,735988,748362,759579,769956,780050,790263,800591,810912,821383,832215,843507,855331,867646,880254,892938,905506
TLS,urban,94993,95802,96914,98883,101946,106034,110972,116379,121970,127652,133526,139710,146407,153775,161133,168702,176438,183770,190262,195646,200083,204161,208767,214574,221870,230481,240026,249873,259142,268075,276809,285472,294236,303254,312563,322090,331905,342118,352787,363958,375614,387721,400182,412936
TON,national,90259,91336,92271,92966,93415,93636,93736,93793,93896,94081,94318,94592,94848,95069,95243,95398,95556,95739,95972,96267,96621,97036,97475,97962,98482,99023,99591,100214,100908,101714,102577,103384,103897,103981,103558,102736,101768,101023,100780,101143,102002,103199,104497,105697
TON,rural,71752,72412,72954,73300,73449,73416,73286,73119,72987,72917,72994,73175,73344,73485,73589,73678,73769,73880,74029,74225,74469,74761,75071,75419,75791,76179,76587,77038,77543,78133,78751,79315,79653,79661,79281,78660,77973,77456,77323,77656,78369,79328,80351,81282
TON,urban,18507,18924,19317,19666,19966,20220,20450,20674,20909,21164,21324,21417,21504,21584,21654,21720,21787,21859,21943,22042,22152,22275,22404,22543,22691,22844,23004,23176,23365,23581,23826,24069,24244,24320,24277,24076,23795,23567,23457,23487,23633,23871,24146,24415
TTO,national,1039210,1053560,1068644,1084743,1101983,1120019,1138071,1155083,1170296,1183382,1194532,1204150,1212858,1221121,1229108,1236685,1243605,1249527,1254200,1257547,1259838,1261699,1263927,1267159,1271627,1277210,1283564,1290115,1296497,1302552,1308450,1314449,1320921,1328144,1336180,1344814,1353708,1362337,1370332,1377563,1384060,1389841,1394969,1399491
TTO,rural,524074,521407,518837,517596,523795,530295,536748,542646,547640,551586,554585,556835,558630,560201,561604,562803,563676,564074,563888,563079,561812,560333,559022,558754,563102,567975,573201,578552,583851,589027,594167,599362,604810,610614,616834,623039,629068,634672,639685,644011,647671,650668,653027,654766
TTO,urban,515136,532153,549807,567147,578188,589724,601323,612437,622656,631796,639947,647315,654228,660920,667504,673882,679929,685453,690312,694468,698026,701366,704905,708405,708525,709235,710363,711563,712646,713525,714283,715087,716111,717530,719346,721775,724640,727665,730647,733552,736389,739173,741942,744725
TUN,national,5919958,6060158,6210756,6374040,6551232,6740520,6937332,7135265,7329590,7517854,7700733,7880333,8060211,8242509,8427851,8613855,8795934,8967916,9125400,9267335,9395119,9509862,9613587,9708347,9793915,9871261,9945282,10022278,10106778,10201211,10304729,10414425,10525691,10635245,10741872,10846993,10952949,11063195,11179951,11303942,11433438,11565203,11694721,11818618
TUN,rural,3032262,3067955,3107117,3150752,3199360,3251627,3305222,3352790,3383412,3408069,3427519,3442602,3455332,3466305,3475983,3483271,3486532,3490492,3515652,3533635,3545530,3551648,3552893,3550148,3543634,3533714,3522122,3512808,3513419,3516970,3523290,3531219,3539158,3546110,3551478,3555861,3560256,3565446,3571324,3578150,3585297,3591574,3595659,3596642
