survey_id,cache_id,wb_region_code,pcn_region_code,country_code,survey_acronym,survey_coverage,survey_comparability,comparable_spell,surveyid_year,reporting_year,survey_year,survey_time,welfare_type,survey_mean_lcu,survey_mean_ppp,reporting_pop,ppp,cpi,pop_data_level,gdp_data_level,pce_data_level,cpi_data_level,ppp_data_level,reporting_level,distribution_type,gd_type,is_interpolated,is_used_for_line_up,is_used_for_aggregation,display_cp
KAZ_2006_HBS_V01_M_V05_A_PIP_PC-GPWG,KAZ_2006_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2006,2006,2006,2006,consumption,406.82678,8.3328476,15308085,79.221703,.61627126,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2007_HBS_V01_M_V04_A_PIP_PC-GPWG,KAZ_2007_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2007,2007,2007,2007,consumption,522.60205,9.6567669,15484192,79.221703,.68311715,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2008_HBS_V01_M_V04_A_PIP_PC-GPWG,KAZ_2008_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2008,2008,2008,2008,consumption,608.51282,9.5989885,15776938,79.221703,.80020285,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2009_HBS_V01_M_V04_A_PIP_PC-GPWG,KAZ_2009_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2009,2009,2009,2009,consumption,644.48584,9.4733667,16092822,79.221703,.85874623,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2010_HBS_V01_M_V06_A_PIP_PC-GPWG,KAZ_2010_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2010,2010,2010,2010,consumption,736.10248,10.074491,16321872,79.221703,.92229748,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2011_HBS_V01_M_V03_A_PIP_PC-GPWG,KAZ_2011_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2011,2011,2011,2011,consumption,947.36267,11.958373,16557202,79.221703,1,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2012_HBS_V01_M_V04_A_PIP_PC-GPWG,KAZ_2012_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2012,2012,2012,2012,consumption,1013.2117,12.169198,16792090,79.221703,1.0509791,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2013_HBS_V01_M_V05_A_PIP_PC-GPWG,KAZ_2013_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2013,2013,2013,2013,consumption,1124.1262,12.755594,17035551,79.221703,1.1124237,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2014_HBS_V01_M_V03_A_PIP_PC-GPWG,KAZ_2014_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2014,2014,2014,2014,consumption,1172.2157,12.465278,17288285,79.221703,1.1870291,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2015_HBS_V01_M_V03_A_PIP_PC-GPWG,KAZ_2015_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2015,2015,2015,2015,consumption,1193.3412,11.896903,17542806,79.221703,1.2661541,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2016_HBS_V01_M_V01_A_PIP_PC-GPWG,KAZ_2016_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2016,2016,2016,2016,consumption,1263.879,11.000053,17794055,79.221703,1.4503289,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2017_HBS_V01_M_V03_A_PIP_PC-GPWG,KAZ_2017_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2017,2017,2017,2017,consumption,1461.4359,11.838674,18037776,79.221703,1.5582335,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KAZ_2018_HBS_V01_M_V01_A_PIP_PC-GPWG,KAZ_2018_HBS_D1_CON_GPWG,ECA,ECA,KAZ,HBS,national,3,2005 - 2018,2018,2018,2018,2018,consumption,1650.2667,12.609364,18276452,79.221703,1.6520257,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KEN_1992_WMS-I_V01_M_V01_A_PIP_PC-GROUP,KEN_1992_WMS-I_D1_CON_GROUP,SSA,SSA,KEN,WMS-I,national,0,1992,1992,1992,1992,1992,consumption,28.172054,5.4510975,25326080,35.621326,.14508566,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
KEN_1994_WMS-II_V01_M_V02_A_PIP_PC-GPWG,KEN_1994_WMS-II_D1_CON_GPWG,SSA,SSA,KEN,WMS-II,national,1,1994,1994,1994,1994,1994,consumption,35.4739,3.6502275,26950508,35.621326,.27282169,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KEN_1997_WMS-III_V01_M_V02_A_PIP_PC-GPWG,KEN_1997_WMS-III_D1_CON_GPWG,SSA,SSA,KEN,WMS-III,national,2,1997,1997,1997,1997,1997,consumption,46.997349,3.9293575,29415660,35.621326,.33576986,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KEN_2005_IHBS_V01_M_V03_A_PIP_PC-GPWG,KEN_2005_IHBS_D1_CON_GPWG,SSA,SSA,KEN,IHBS,national,3,2005 - 2015,2005,2005,2005.38,2005-2006,consumption,69.965523,3.205827,36624897,35.621326,.61268032,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KEN_2015_IHBS_V01_M_V04_A_PIP_PC-GPWG,KEN_2015_IHBS_D1_CON_GPWG,SSA,SSA,KEN,IHBS,national,3,2005 - 2015,2015,2015,2015.67,2015-2016,consumption,160.50299,3.2818427,47878339,35.621326,1.3729517,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_1998_KPMS_V01_M_V01_A_PIP_PC-GPWG,KGZ_1998_KPMS_D1_INC_GPWG,ECA,ECA,KGZ,KPMS,national,0,1998,1998,1998,1998,1998,income,19.257099,4.5764451,4769000,16.29628,.25821063,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2000_HBS_V01_M_V01_A_PIP_PC-GPWG,KGZ_2000_HBS_D1_CON_GPWG,ECA,ECA,KGZ,HBS,national,1,2000 - 2003,2000,2000,2000,2000,consumption,18.875027,2.7577381,4898400,16.29628,.41999689,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2001_HBS_V01_M_V01_A_PIP_PC-GPWG,KGZ_2001_HBS_D1_CON_GPWG,ECA,ECA,KGZ,HBS,national,1,2000 - 2003,2001,2001,2001,2001,consumption,21.360926,2.9189579,4945100,16.29628,.44905934,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2002_HBS_V01_M_V01_A_PIP_PC-GPWG,KGZ_2002_HBS_D1_CON_GPWG,ECA,ECA,KGZ,HBS,national,1,2000 - 2003,2002,2002,2002,2002,consumption,22.375559,2.993715,4990700,16.29628,.45864323,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2003_HBS_V01_M_V01_A_PIP_PC-GPWG,KGZ_2003_HBS_D1_CON_GPWG,ECA,ECA,KGZ,HBS,national,1,2000 - 2003,2003,2003,2003,2003,consumption,24.221872,3.1471252,5043300,16.29628,.47228613,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2004_KIHS_V01_M_V01_A_PIP_PC-GPWG,KGZ_2004_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2004,2004,2004,2004,consumption,37.625996,4.6956873,5104700,16.29628,.49170014,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2005_KIHS_V02_M_V03_A_PIP_PC-GPWG,KGZ_2005_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2005,2005,2005,2005,consumption,35.094456,4.1976323,5162600,16.29628,.51303339,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2006_KIHS_V02_M_V02_A_PIP_PC-GPWG,KGZ_2006_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2006,2006,2006,2006,consumption,48.62508,5.510097,5218400,16.29628,.54151767,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2007_KIHS_V02_M_V02_A_PIP_PC-GPWG,KGZ_2007_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2007,2007,2007,2007,consumption,50.929298,5.235599,5268400,16.29628,.59691548,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2008_KIHS_V02_M_V02_A_PIP_PC-GPWG,KGZ_2008_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2008,2008,2008,2008,consumption,71.224686,5.8801684,5318700,16.29628,.74327976,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2009_KIHS_V02_M_V02_A_PIP_PC-GPWG,KGZ_2009_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2009,2009,2009,2009,consumption,77.691956,6.0036497,5383300,16.29628,.79409456,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2010_KIHS_V02_M_V02_A_PIP_PC-GPWG,KGZ_2010_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2010,2010,2010,2010,consumption,79.907356,5.7191586,5447900,16.29628,.85736579,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2011_KIHS_V02_M_V02_A_PIP_PC-GPWG,KGZ_2011_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2011,2011,2011,2011,consumption,92.933723,5.7027569,5514600,16.29628,1,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2012_KIHS_V02_M_V02_A_PIP_PC-GPWG,KGZ_2012_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2012,2012,2012,2012,consumption,92.222702,5.5066772,5607200,16.29628,1.0276843,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2013_KIHS_V02_M_V02_A_PIP_PC-GPWG,KGZ_2013_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2013,2013,2013,2013,consumption,96.917435,5.4280076,5719600,16.29628,1.0956529,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2014_KIHS_V02_M_V02_A_PIP_PC-GPWG,KGZ_2014_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2014,2014,2014,2014,consumption,108.91595,5.6726131,5835500,16.29628,1.1782022,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2015_KIHS_V02_M_V01_A_PIP_PC-GPWG,KGZ_2015_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2015,2015,2015,2015,consumption,114.08185,5.5788555,5956900,16.29628,1.2548244,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2016_KIHS_V01_M_V02_A_PIP_PC-GPWG,KGZ_2016_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2016,2016,2016,2016,consumption,116.80287,5.689796,6079500,16.29628,1.2597035,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2017_KIHS_V01_M_V02_A_PIP_PC-GPWG,KGZ_2017_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2017,2017,2017,2017,consumption,121.339,5.7288547,6198200,16.29628,1.299703,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2018_KIHS_V01_M_V02_A_PIP_PC-GPWG,KGZ_2018_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2018,2018,2018,2018,consumption,131.69025,6.123116,6322800,16.29628,1.3197531,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2019_KIHS_V02_M_V01_A_PIP_PC-GPWG,KGZ_2019_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2019,2019,2019,2019,consumption,141.09549,6.4868884,6456200,16.29628,1.3347141,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KGZ_2020_KIHS_V02_M_V01_A_PIP_PC-GPWG,KGZ_2020_KIHS_D1_CON_GPWG,ECA,ECA,KGZ,KIHS,national,2,2004 - 2020,2020,2020,2020,2020,consumption,136.51263,5.9028125,6591600,16.29628,1.4191405,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KIR_2006_HIES_V01_M_V03_A_PIP_PC-GPWG,KIR_2006_HIES_D1_CON_GPWG,EAP,EAP,KIR,HIES,national,0,2006,2006,2006,2006,2006,consumption,4.3027916,5.0923491,94341,1.065704,.7928583,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KIR_2019_HIES_V01_M_V01_A_PIP_PC-GPWG,KIR_2019_HIES_D1_CON_GPWG,EAP,EAP,KIR,HIES,national,1,2019,2019,2019,2019.27,2019-2020,consumption,6.0946178,5.7495294,117608,1.065704,.99466676,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KOR_2006_HIES-FHES-LIS_V01_M_V02_A_PIP_PC-BIN,KOR_2006_HIES-FHES-LIS_D1_INC_BIN,EAP,OHI,KOR,HIES-FHES-LIS,national,0,2006 - 2016,2006,2006,2006,2006,income,27125.277,35.463913,48438292,903.29395,.84675634,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KOR_2008_HIES-FHES-LIS_V01_M_V02_A_PIP_PC-BIN,KOR_2008_HIES-FHES-LIS_D1_INC_BIN,EAP,OHI,KOR,HIES-FHES-LIS,national,0,2006 - 2016,2008,2008,2008,2008,income,30085.857,36.649273,49054708,903.29395,.90879917,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KOR_2010_HIES-FHES-LIS_V01_M_V02_A_PIP_PC-BIN,KOR_2010_HIES-FHES-LIS_D1_INC_BIN,EAP,OHI,KOR,HIES-FHES-LIS,national,0,2006 - 2016,2010,2010,2010,2010,income,32264.152,37.156296,49554112,903.29395,.96129954,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KOR_2012_HIES-FHES-LIS_V01_M_V02_A_PIP_PC-BIN,KOR_2012_HIES-FHES-LIS_D1_INC_BIN,EAP,OHI,KOR,HIES-FHES-LIS,national,0,2006 - 2016,2012,2012,2012,2012,income,36206.035,39.224308,50199853,903.29395,1.0218722,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KOR_2014_HIES-FHES-LIS_V01_M_V01_A_PIP_PC-BIN,KOR_2014_HIES-FHES-LIS_D1_INC_BIN,EAP,OHI,KOR,HIES-FHES-LIS,national,0,2006 - 2016,2014,2014,2014,2014,income,38954.414,41.135296,50746659,903.29395,1.0483661,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
KOR_2016_HIES-FHES-LIS_V01_M_V01_A_PIP_PC-BIN,KOR_2016_HIES-FHES-LIS_D1_INC_BIN,EAP,OHI,KOR,HIES-FHES-LIS,national,0,2006 - 2016,2016,2016,2016,2016,income,41291.539,42.880833,51217803,903.29395,1.0660284,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LAO_1992_LECS_V01_M_V01_A_PIP_PC-HIST,LAO_1992_LECS_D1_CON_HIST,EAP,EAP,LAO,LECS,national,0,1992 - 2007,1992,1992,1992.2,1992-1993,consumption,388.44641,3.1730552,4500346,3248.4431,.037685841,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LAO_1997_LECS_V01_M_V01_A_PIP_PC-HIST,LAO_1997_LECS_D1_CON_HIST,EAP,EAP,LAO,LECS,national,0,1992 - 2007,1997,1997,1997.2,1997-1998,consumption,678.36078,2.4270422,5050308,3248.4431,.086041532,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LAO_2002_LECS_V01_M_V03_A_PIP_PC-GPWG,LAO_2002_LECS_D1_CON_GPWG,EAP,EAP,LAO,LECS,national,0,1992 - 2007,2002,2002,2002.25,2002-2003,consumption,4708.8071,2.9866576,5493247,3248.4431,.48534465,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LAO_2007_LECS_V01_M_V03_A_PIP_PC-GPWG,LAO_2007_LECS_D1_CON_GPWG,EAP,EAP,LAO,LECS,national,0,1992 - 2007,2007,2007,2007.23,2007-2008,consumption,9202.459,3.4208746,5944950,3248.4431,.8281166,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LAO_2012_LECS_V02_M_V01_A_PIP_PC-GPWG,LAO_2012_LECS_D1_CON_GPWG,EAP,EAP,LAO,LECS,national,1,2012 - 2018,2012,2012,2012.25,2012-2013,consumption,14989.692,4.3566923,6444527,3248.4431,1.0591576,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LAO_2018_LECS_V01_M_V02_A_PIP_PC-GPWG,LAO_2018_LECS_D1_CON_GPWG,EAP,EAP,LAO,LECS,national,1,2012 - 2018,2018,2018,2018.42,2018-2019,consumption,21144.557,5.2513909,7061498,3248.4431,1.239507,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LBN_2011_HBS_V01_M_V03_A_PIP_PC-GPWG,LBN_2011_HBS_D1_CON_GPWG,MNA,MNA,LBN,HBS,national,0,2011,2011,2011,2011.77,2011-2012,consumption,21337.178,24.907869,5202022,830.62439,1.0313255,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LBR_2007_CWIQ_V01_M_V01_A_PIP_PC-GPWG,LBR_2007_CWIQ_D1_CON_GPWG,SSA,SSA,LBR,CWIQ,national,0,2007,2007,2007,2007,2007,consumption,49.941761,1.698085,3461911,.59822029,49.163563,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LBR_2014_HIES_V01_M_V01_A_PIP_PC-GPWG,LBR_2014_HIES_D1_CON_GPWG,SSA,SSA,LBR,HIES,national,1,2014 - 2016,2014,2014,2014,2014,consumption,140.17978,2.5695646,4359508,.59822029,91.19368,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LBR_2016_HIES_V01_M_V05_A_PIP_PC-GPWG,LBR_2016_HIES_D1_CON_GPWG,SSA,SSA,LBR,HIES,national,1,2014 - 2016,2016,2016,2016,2016,consumption,165.78242,2.5914032,4586788,.59822029,106.94054,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LCA_1995_LSMS_V01_M_V01_A_PIP_PC-GROUP,LCA_1995_LSMS_D1_INC_GROUP,LAC,LAC,LCA,LSMS,national,0,1995,1995,1995,1995,1995,income,4.9157262,3.4734499,146871,2.0839674,.67910308,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
LCA_2016_SLC-HBS_V01_M_V01_A_PIP_PC-BIN,LCA_2016_SLC-HBS_D1_INC_BIN,LAC,LAC,LCA,SLC-HBS,national,1,2016,2016,2016,2016,2016,income,42.112923,19.031427,180028,2.0839674,1.0618253,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LKA_1985_LFSS_V01_M_V01_A_PIP_PC-GROUP,LKA_1985_LFSS_D1_CON_GROUP,SAR,SAS,LKA,LFSS,national,0,1985,1985,1985,1985,1985,consumption,13.261808,4.084003,16176282,42.988083,.075538546,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
LKA_1990_HIES_V01_M_V01_A_PIP_PC-HIST,LKA_1990_HIES_D1_CON_HIST,SAR,SAS,LKA,HIES,national,1,1990,1990,1990,1990.5,1990-1991,consumption,26.49975,4.2801175,17325769,42.988083,.14402504,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LKA_1995_SES_V01_M_V01_A_PIP_PC-HIST,LKA_1995_SES_D1_CON_HIST,SAR,SAS,LKA,SES,national,2,1995,1995,1995,1995.5,1995-1996,consumption,47.8237,4.6549711,18242917,42.988083,.23898911,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LKA_2002_HIES_V01_M_V05_A_PIP_PC-GPWG,LKA_2002_HIES_D1_CON_GPWG,SAR,SAS,LKA,HIES,national,3,2002 - 2016,2002,2002,2002,2002,consumption,100.42282,5.464334,19062476,42.988083,.4275108,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LKA_2006_HIES_V01_M_V05_A_PIP_PC-GPWG,LKA_2006_HIES_D1_CON_GPWG,SAR,SAS,LKA,HIES,national,3,2002 - 2016,2006,2006,2006.5,2006-2007,consumption,179.07321,6.4273233,19695977,42.988083,.64811546,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LKA_2009_HIES_V01_M_V05_A_PIP_PC-GPWG,LKA_2009_HIES_D1_CON_GPWG,SAR,SAS,LKA,HIES,national,3,2002 - 2016,2009,2009,2009.5,2009-2010,consumption,253.15802,6.4740658,20123508,42.988083,.90963364,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LKA_2012_HIES_V01_M_V05_A_PIP_PC-GPWG,LKA_2012_HIES_D1_CON_GPWG,SAR,SAS,LKA,HIES,national,3,2002 - 2016,2012,2012,2012.5,2012-2013,consumption,352.8317,7.3771653,20425000,42.988083,1.1125768,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LKA_2016_HIES_V01_M_V04_A_PIP_PC-GPWG,LKA_2016_HIES_D1_CON_GPWG,SAR,SAS,LKA,HIES,national,3,2002 - 2016,2016,2016,2016,2016,consumption,467.41302,8.4965181,21203000,42.988083,1.2797105,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LSO_1986_HBS_V01_M_V01_A_PIP_PC-GROUP,LSO_1986_HBS_D1_CON_GROUP,SSA,SSA,LSO,HBS,national,0,1986,1986,1986,1986.54,1986-1987,consumption,1.5978082,3.4457924,1561687,3.9257224,.11811797,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
LSO_1994_NHECS_V01_M_V01_A_PIP_PC-HIST,LSO_1994_NHECS_D1_CON_HIST,SSA,SSA,LSO,NHECS,national,1,1994,1994,1994,1994.45,1994-1995,consumption,5.2440081,4.2860451,1861323,3.9257224,.31166425,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LSO_2002_HBS_V01_M_V01_A_PIP_PC-GPWG,LSO_2002_HBS_D1_CON_GPWG,SSA,SSA,LSO,HBS,national,2,2002,2002,2002,2002.75,2002-2003,consumption,5.3995476,2.2451029,2029832,3.9257224,.61263466,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LSO_2017_CMSHBS_V01_M_V02_A_PIP_PC-GPWG,LSO_2017_CMSHBS_D1_CON_GPWG,SSA,SSA,LSO,CMSHBS,national,3,2017,2017,2017,2017.14,2017-2018,consumption,24.483931,4.6058836,2091532,3.9257224,1.3540933,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LTU_1993_HBS_V01_M_V01_A_PIP_PC-GROUP,LTU_1993_HBS_D1_INC_GROUP,ECA,ECA,LTU,HBS,national,0,1993,1993,1993,1993,1993,income,1.8739727,5.188313,3682613,1.7633437,.20483309,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,0
LTU_1996_HBS_V01_M_V01_A_PIP_PC-GROUP,LTU_1996_HBS_D1_CON_GROUP,ECA,ECA,LTU,HBS,national,1,1996,1996,1996,1996,1996,consumption,11.030137,10.186697,3601613,1.7633437,.61405969,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,0
LTU_1998_HBS_V01_M_V01_A_PIP_PC-GPWG,LTU_1998_HBS_D1_CON_GPWG,ECA,ECA,LTU,HBS,national,2,1998 - 2008,1998,1998,1998,1998,consumption,13.43257,10.844029,3549331,1.7633437,.70247602,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
LTU_1999_HBS_V01_M_V01_A_PIP_PC-GPWG,LTU_1999_HBS_D1_CON_GPWG,ECA,ECA,LTU,HBS,national,2,1998 - 2008,1999,1999,1999,1999,consumption,13.360229,10.707725,3524238,1.7633437,.70758688,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
LTU_2000_HBS_V01_M_V01_A_PIP_PC-GPWG,LTU_2000_HBS_D1_CON_GPWG,ECA,ECA,LTU,HBS,national,2,1998 - 2008,2000,2000,2000,2000,consumption,12.713438,10.090297,3499536,1.7633437,.71453267,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
LTU_2001_HBS_V01_M_V01_A_PIP_PC-GPWG,LTU_2001_HBS_D1_CON_GPWG,ECA,ECA,LTU,HBS,national,2,1998 - 2008,2001,2001,2001,2001,consumption,12.824965,10.041534,3470818,1.7633437,.72430116,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
LTU_2002_HBS_V01_M_V01_A_PIP_PC-GPWG,LTU_2002_HBS_D1_CON_GPWG,ECA,ECA,LTU,HBS,national,2,1998 - 2008,2002,2002,2002,2002,consumption,12.847532,10.030965,3443067,1.7633437,.72634012,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
LTU_2003_HBS_V01_M_V01_A_PIP_PC-GPWG,LTU_2003_HBS_D1_CON_GPWG,ECA,ECA,LTU,HBS,national,2,1998 - 2008,2003,2003,2003,2003,consumption,17.486507,13.809581,3415213,1.7633437,.71810114,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
LTU_2004_HBS_V01_M_V01_A_PIP_PC-GPWG,LTU_2004_HBS_D1_CON_GPWG,ECA,ECA,LTU,HBS,national,2,1998 - 2008,2004,2004,2004,2004,consumption,18.336332,14.314081,3377075,1.7633437,.72646058,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
LTU_2005_EU-SILC_V01_M_V05_A_PIP_PC-GPWG,LTU_2005_EU-SILC_D1_INC_GPWG,ECA,ECA,LTU,EU-SILC,national,3,2004 - 2019,2005,2004,2004,2005,income,15.972777,12.468994,3377075,1.7633437,.72646058,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LTU_2006_EU-SILC_V01_M_V04_A_PIP_PC-GPWG,LTU_2006_EU-SILC_D1_INC_GPWG,ECA,ECA,LTU,EU-SILC,national,3,2004 - 2019,2006,2005,2005,2006,income,18.993912,14.443436,3322528,1.7633437,.74577343,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LTU_2007_EU-SILC_V01_M_V08_A_PIP_PC-GPWG,LTU_2007_EU-SILC_D1_INC_GPWG,ECA,ECA,LTU,EU-SILC,national,3,2004 - 2019,2007,2006,2006,2007,income,24.539526,17.987869,3269909,1.7633437,.77365881,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
LTU_2008_EU-SILC_V01_M_V09_A_PIP_PC-GPWG,LTU_2008_EU-SILC_D1_INC_GPWG,ECA,ECA,LTU,EU-SILC,national,3,2004 - 2019,2008,2007,2007,2008,income,30.78895,21.344244,3231294,1.7633437,.81804496,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
